220003,500	0,000
220011,500	0,000
220019,500	0,000
220027,501	0,000
220035,501	0,000
220043,501	0,000
220051,501	0,000
220059,501	0,000
220067,501	0,000
220075,502	0,000
220083,502	0,000
220091,502	0,000
220099,502	0,000
220107,502	0,000
220115,502	0,000
220123,503	0,000
220131,503	0,000
220139,503	0,000
220147,503	0,000
220155,503	0,000
220163,503	0,000
220171,504	0,000
220179,504	0,000
220187,504	0,000
220195,504	0,000
220203,504	0,000
220211,504	0,000
220219,505	0,000
220227,505	0,000
220235,505	0,000
220243,505	0,000
220251,505	0,000
220259,505	0,000
220267,506	0,000
220275,506	0,000
220283,506	0,000
220291,506	0,000
220299,506	0,000
220307,506	0,000
220315,507	0,000
220323,507	0,000
220331,507	0,000
220339,507	0,000
220347,507	0,000
220355,507	0,000
220363,508	0,000
220371,508	0,000
220379,508	0,000
220387,508	0,000
220395,508	0,000
220403,508	0,000
220411,509	0,000
220419,509	0,000
220427,509	0,000
220435,509	0,000
220443,509	0,000
220451,509	0,000
220459,510	0,000
220467,510	0,000
220475,510	0,000
220483,510	0,000
220491,510	0,000
220499,510	0,000
220507,511	0,000
220515,511	0,000
220523,511	0,000
220531,511	0,000
220539,511	0,000
220547,511	0,000
220555,512	0,000
220563,512	0,000
220571,512	0,000
220579,512	0,000
220587,512	0,000
220595,512	0,000
220603,513	0,000
220611,513	0,000
220619,513	0,000
220627,513	0,000
220635,513	0,000
220643,513	0,000
220651,514	0,000
220659,514	0,000
220667,514	0,000
220675,514	0,000
220683,514	0,000
220691,514	0,000
220699,515	0,000
220707,515	0,000
220715,515	0,000
220723,515	0,000
220731,515	0,000
220739,515	0,000
220747,516	0,000
220755,516	0,000
220763,516	0,000
220771,516	0,000
220779,516	0,000
220787,516	0,000
220795,517	0,000
220803,517	0,000
220811,517	0,000
220819,517	0,000
220827,517	0,000
220835,517	0,000
220843,518	0,000
220851,518	0,000
220859,518	0,000
220867,518	0,000
220875,518	0,000
220883,518	0,000
220891,519	0,000
220899,519	0,000
220907,519	0,000
220915,519	0,000
220923,519	0,000
220931,519	0,000
220939,520	0,000
220947,520	0,000
220955,520	0,000
220963,520	0,000
220971,520	0,000
220979,520	0,000
220987,521	0,000
220995,521	0,000
221003,521	0,000
221011,521	0,000
221019,521	0,000
221027,521	0,000
221035,522	0,000
221043,522	0,000
221051,522	0,000
221059,522	0,000
221067,522	0,000
221075,522	0,000
221083,523	0,000
221091,523	0,000
221099,523	0,000
221107,523	0,000
221115,523	0,000
221123,523	0,000
221131,524	0,000
221139,524	0,000
221147,524	0,000
221155,524	0,000
221163,524	0,000
221171,524	0,000
221179,525	0,000
221187,525	0,000
221195,525	0,000
221203,525	0,000
221211,525	0,000
221219,525	0,000
221227,526	0,000
221235,526	0,000
221243,526	0,000
221251,526	0,000
221259,526	0,000
221267,526	0,000
221275,527	0,000
221283,527	0,000
221291,527	0,000
221299,527	0,000
221307,527	0,000
221315,527	0,000
221323,528	0,000
221331,528	0,000
221339,528	0,000
221347,528	0,000
221355,528	0,000
221363,528	0,000
221371,529	0,000
221379,529	0,000
221387,529	0,000
221395,529	0,000
221403,529	0,000
221411,529	0,000
221419,530	0,000
221427,530	0,000
221435,530	0,000
221443,530	0,000
221451,530	0,000
221459,530	0,000
221467,531	0,000
221475,531	0,000
221483,531	0,000
221491,531	0,000
221499,531	0,000
221507,531	0,000
221515,532	0,000
221523,532	0,000
221531,532	0,000
221539,532	0,000
221547,532	0,000
221555,532	0,000
221563,533	0,000
221571,533	0,000
221579,533	0,000
221587,533	0,000
221595,533	0,000
221603,533	0,000
221611,534	0,000
221619,534	0,000
221627,534	0,000
221635,534	0,000
221643,534	0,000
221651,534	0,000
221659,535	0,000
221667,535	0,000
221675,535	0,000
221683,535	0,000
221691,535	0,000
221699,535	0,000
221707,536	0,000
221715,536	0,000
221723,536	0,000
221731,536	0,000
221739,536	0,000
221747,536	0,000
221755,537	0,000
221763,537	0,000
221771,537	0,000
221779,537	0,000
221787,537	0,000
221795,537	0,000
221803,538	0,000
221811,538	0,000
221819,538	0,000
221827,538	0,000
221835,538	0,000
221843,538	0,000
221851,539	0,000
221859,539	0,000
221867,539	0,000
221875,539	0,000
221883,539	0,000
221891,539	0,000
221899,540	0,000
221907,540	0,000
221915,540	0,000
221923,540	0,000
221931,540	0,000
221939,540	0,000
221947,541	0,000
221955,541	0,000
221963,541	0,000
221971,541	0,000
221979,541	0,000
221987,541	0,000
221995,542	0,000
222003,542	0,000
222011,542	0,000
222019,542	0,000
222027,542	0,000
222035,542	0,000
222043,543	0,000
222051,543	0,000
222059,543	0,000
